"site","Longitude","Latitude","Block","Aluminum.Tag","source_pop","source_ind","ppt_mismatch","Sex","year_t1","tillerN_t0","flowerN_t0","flowerLength1_t0","flowerLength2_t0","flowerLength3_t0","MaxLength_t0","MaxWidth_t0","surv_t1","tillerN_t1","flowerN_t1","flowerLength1_t1","flowerLength2_t1","flowerLength3_t1","MaxLength_t1","MaxWidth_t1"
"Katy",-95.920129,29.920887,10,57,"LAR",358,453.834886184027,"F",2016,5,0,NA,NA,NA,NA,NA,1,23,0,NA,NA,NA,14,23
"Katy",-95.920129,29.920887,4,21,"CWM",18,509.915057038477,"M",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,45,"LAR",354,453.834886184027,"F",2016,4,1,7.7,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,6,31,"LLELA",368,265.989683526596,"F",2016,6,1,7,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,76,"HHC",131,84.62231555381,"M",2016,2,0,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,0,7
"Katy",-95.920129,29.920887,3,16,"QLP",5,479.501988520749,"F",2016,2,1,8.6,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,52,"COB",306,542.50370084958,"M",2016,3,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,54,"CWM",15,509.915057038477,"M",2016,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,7,42,"SSC",81,427.726716873883,"M",2016,10,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,2,11,"QLP",211,479.501988520749,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,7,37,"QLP",12,479.501988520749,"F",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,5,28,"CWM",121,509.915057038477,"M",2016,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,22,"LAR",292,453.834886184027,"F",2016,3,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,3,13,"SLR",318,642.59226301793,"M",2016,4,1,9,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,75,"LAR",296,453.834886184027,"F",2016,10,0,NA,NA,NA,NA,NA,1,14,0,NA,NA,NA,11,19
"Katy",-95.920129,29.920887,11,65,"LAR",351,453.834886184027,"M",2016,3,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,14,83,"LAR",291,453.834886184027,"M",2016,8,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,1,1,"CWM",114,509.915057038477,"F",2017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,7,40,"LAR",357,453.834886184027,"M",2017,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,48,"COB",360,542.50370084958,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,51,"CWM",98,509.915057038477,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,43,"SSC",87,427.726716873883,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,2,11,"QLP",211,479.501988520749,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,5,28,"CWM",121,509.915057038477,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,12,68,"QLP",1,479.501988520749,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,11,64,"HHC",71,84.62231555381,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,12,72,"HHC",59,84.62231555381,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,6,31,"LLELA",368,265.989683526596,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,11,66,"HHC",60,84.62231555381,"F",2017,5,0,NA,NA,NA,0,0,1,9,0,NA,NA,NA,2,27
"Katy",-95.920129,29.920887,9,53,"SSC",87,427.726716873883,"F",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,74,"HHC",49,84.62231555381,"F",2017,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,2,12,"SSC",81,427.726716873883,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,14,81,"LAR",309,453.834886184027,"F",2017,18,0,NA,NA,NA,9,16,1,5,0,NA,NA,NA,4,27
"Katy",-95.920129,29.920887,7,38,"LAR",292,453.834886184027,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,3,18,"QLP",40,479.501988520749,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,2,8,"LAR",352,453.834886184027,"F",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,49,"SSC",81,427.726716873883,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,5,25,"HHC",145,84.62231555381,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,52,"COB",306,542.50370084958,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,45,"LAR",354,453.834886184027,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,50,"COB",293,542.50370084958,"F",2017,60,3,8.3,4.5,3,11,12,1,17,0,NA,NA,NA,9,14
"Katy",-95.920129,29.920887,3,16,"QLP",5,479.501988520749,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,1,5,"SSC",81,427.726716873883,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,11,65,"LAR",351,453.834886184027,"M",2017,1,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,44,"SSC",81,427.726716873883,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,14,82,"HHC",58,84.62231555381,"F",2017,5,0,NA,NA,NA,2,7,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,24,"LAR",302,453.834886184027,"M",2017,3,0,NA,NA,NA,1,5,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,19,"CWM",110,509.915057038477,"F",2017,3,0,NA,NA,NA,1,14,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,5,26,"CWM",109,509.915057038477,"F",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,7,39,"SSC",87,427.726716873883,"F",2017,4,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0
"Katy",-95.920129,29.920887,10,57,"LAR",358,453.834886184027,"F",2017,23,0,NA,NA,NA,14,23,1,25,0,NA,NA,NA,9.5,32
"Katy",-95.920129,29.920887,3,13,"SLR",318,642.59226301793,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,23,"LLELA",372,265.989683526596,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,1,6,"LLELA",377,265.989683526596,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,3,14,"COB",293,542.50370084958,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,7,41,"QLP",215,479.501988520749,"M",2017,17,0,NA,NA,NA,15,15,1,3,0,NA,NA,NA,1,11
"Katy",-95.920129,29.920887,6,34,"QLP",38,479.501988520749,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,14,79,"CWM",14,509.915057038477,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,11,62,"COB",365,542.50370084958,"F",2017,3,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,3,15,"SLR",316,642.59226301793,"F",2017,1,NA,NA,NA,NA,0,0,1,1,0,NA,NA,NA,0,0
"Katy",-95.920129,29.920887,14,83,"LAR",291,453.834886184027,"M",2017,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,7,37,"QLP",12,479.501988520749,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,6,32,"QLP",4,479.501988520749,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,14,80,"HHC",68,84.62231555381,"M",2017,16,3,NA,NA,NA,6,17,1,7,0,NA,NA,NA,3,19
"Katy",-95.920129,29.920887,12,67,"COB",306,542.50370084958,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,10,55,"QLP",3,479.501988520749,"F",2017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,6,36,"COB",367,542.50370084958,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,12,69,"HHC",142,84.62231555381,"M",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,22,"LAR",292,453.834886184027,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,12,70,"QLP",25,479.501988520749,"M",2017,4,0,NA,NA,NA,2,5,1,4,0,NA,NA,NA,4,9
"Katy",-95.920129,29.920887,2,7,"QLP",6,479.501988520749,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,5,30,"HHC",67,84.62231555381,"M",2017,5,NA,NA,NA,NA,4,18,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,2,10,"LLELA",374,265.989683526596,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,21,"CWM",18,509.915057038477,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,11,63,"COB",361,542.50370084958,"M",2017,1,0,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,0,0
"Katy",-95.920129,29.920887,6,33,"COB",295,542.50370084958,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,77,"CWM",166,509.915057038477,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,6,35,"LLELA",376,265.989683526596,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,1,4,"LAR",353,453.834886184027,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,5,29,"LAR",302,453.834886184027,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,75,"LAR",296,453.834886184027,"F",2017,14,0,NA,NA,NA,11,19,1,27,0,NA,NA,NA,8,26
"Katy",-95.920129,29.920887,5,27,"LAR",299,453.834886184027,"F",2017,2,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,12,71,"COB",366,542.50370084958,"F",2017,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,3,17,"COB",363,542.50370084958,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,47,"LLELA",373,265.989683526596,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,73,"CWM",34,509.915057038477,"F",2017,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,1,2,"SLR",314,642.59226301793,"F",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,9,54,"CWM",15,509.915057038477,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,76,"HHC",131,84.62231555381,"M",2017,2,0,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,10,56,"HHC",107,84.62231555381,"F",2017,23,3,13.3,13.4,NA,15,63,1,82,1,15.2,NA,NA,62,98
"Katy",-95.920129,29.920887,2,9,"SLR",315,642.59226301793,"F",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,14,84,"CWM",97,509.915057038477,"F",2017,10,0,NA,NA,NA,1,14,1,2,0,NA,NA,NA,0,0
"Katy",-95.920129,29.920887,10,58,"QLP",219,479.501988520749,"M",2017,32,2,9.3,8.1,NA,30,43,1,19,0,NA,NA,NA,42,61
"Katy",-95.920129,29.920887,7,42,"SSC",81,427.726716873883,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,13,78,"LAR",310,453.834886184027,"M",2017,2,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,4,20,"LLELA",377,265.989683526596,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,11,61,"LAR",352,453.834886184027,"F",2017,2,0,NA,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,10,60,"HHC",147,84.62231555381,"M",2017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,1,3,"CWM",17,509.915057038477,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Katy",-95.920129,29.920887,8,46,"COB",308,542.50370084958,"M",2017,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,1,5,"QLP",211,427.714806191139,"M",2015,6,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,12,69,"QLP",25,427.714806191139,"M",2015,2,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,8,45,"LLELA",368,214.202501196986,"F",2015,6,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,9,54,"LAR",302,402.047703854417,"M",2015,2,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,6,35,"CWM",18,458.127874708867,"M",2015,20,NA,NA,NA,NA,NA,NA,1,17,2,6.5,4,NA,NA,NA
"shsu",-95.551,30.7233,12,71,"HHC",147,32.8351332242,"M",2015,1,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,1,1,"HHC",145,32.8351332242,"F",2015,7,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,12,67,"QLP",3,427.714806191139,"F",2015,3,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,10,57,"QLP",219,427.714806191139,"M",2015,8,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,5,30,"CWM",109,458.127874708867,"F",2015,4,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,7,40,"COB",308,490.71651851997,"M",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,10,56,"SLR",316,590.80508068832,"F",2015,4,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,11,63,"LLELA",373,214.202501196986,"M",2015,5,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,1,2,"LLELA",371,214.202501196986,"F",2015,7,NA,NA,NA,NA,NA,NA,1,6,1,9.7,NA,NA,NA,NA
"shsu",-95.551,30.7233,9,52,"COB",365,490.71651851997,"F",2015,4,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,6,36,"LLELA",377,214.202501196986,"M",2015,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,5,28,"CWM",166,458.127874708867,"M",2015,6,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,11,66,"LAR",296,402.047703854417,"F",2015,7,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,12,68,"HHC",59,32.8351332242,"F",2015,7,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,7,37,"COB",364,490.71651851997,"F",2015,9,NA,NA,NA,NA,NA,NA,1,7,1,3.4,NA,NA,NA,NA
"shsu",-95.551,30.7233,11,61,"QLP",1,427.714806191139,"F",2015,3,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,9,53,"HHC",67,32.8351332242,"M",2015,6,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,10,60,"LAR",294,402.047703854417,"M",2015,6,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,5,29,"LAR",310,402.047703854417,"M",2015,6,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,14,79,"CWM",14,458.127874708867,"M",2015,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,8,44,"SLR",313,590.80508068832,"F",2015,5,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,11,65,"HHC",142,32.8351332242,"M",2015,5,NA,NA,NA,NA,NA,NA,1,6,1,4.7,NA,NA,NA,NA
"shsu",-95.551,30.7233,13,76,"CWM",15,458.127874708867,"M",2015,6,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,10,58,"LAR",309,402.047703854417,"F",2015,8,NA,NA,NA,NA,NA,NA,1,11,3,12.1,8.6,12.6,NA,NA
"shsu",-95.551,30.7233,1,4,"HHC",131,32.8351332242,"M",2015,8,NA,NA,NA,NA,NA,NA,1,6,1,8.1,NA,NA,NA,NA
"shsu",-95.551,30.7233,3,17,"COB",366,490.71651851997,"F",2015,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,5,26,"LAR",299,402.047703854417,"F",2015,1,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,9,50,"HHC",76,32.8351332242,"F",2015,5,NA,NA,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,8,47,"SSC",81,375.939534544273,"M",2015,4,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,4,22,"COB",363,490.71651851997,"M",2015,8,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,13,75,"LLELA",370,214.202501196986,"F",2015,4,NA,NA,NA,NA,NA,NA,1,8,1,11.2,NA,NA,NA,NA
"shsu",-95.551,30.7233,3,16,"CWM",17,458.127874708867,"M",2015,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,11,64,"QLP",215,427.714806191139,"M",2015,3,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,4,24,"LLELA",372,214.202501196986,"F",2015,5,NA,NA,NA,NA,NA,NA,1,8,1,12.2,NA,NA,NA,NA
"shsu",-95.551,30.7233,2,11,"COB",295,490.71651851997,"M",2015,5,NA,NA,NA,NA,NA,NA,1,5,1,8.5,NA,NA,NA,NA
"shsu",-95.551,30.7233,11,62,"HHC",49,32.8351332242,"F",2015,4,NA,NA,NA,NA,NA,NA,1,13,2,9.4,9,NA,NA,NA
"shsu",-95.551,30.7233,8,43,"QLP",5,427.714806191139,"F",2015,2,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,6,34,"HHC",89,32.8351332242,"F",2015,8,NA,NA,NA,NA,NA,NA,1,5,1,8.4,NA,NA,NA,NA
"shsu",-95.551,30.7233,2,12,"CWM",114,458.127874708867,"F",2015,4,NA,NA,NA,NA,NA,NA,1,5,1,6.6,NA,NA,NA,NA
"shsu",-95.551,30.7233,10,55,"QLP",4,427.714806191139,"F",2015,1,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,13,77,"LLELA",375,214.202501196986,"M",2015,3,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,1,6,"LLELA",377,214.202501196986,"M",2015,4,NA,NA,NA,NA,NA,NA,1,10,1,6.2,NA,NA,NA,NA
"shsu",-95.551,30.7233,8,46,"QLP",38,427.714806191139,"M",2015,3,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,13,74,"SLR",318,590.80508068832,"M",2015,1,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,4,19,"QLP",6,427.714806191139,"F",2015,6,NA,NA,NA,NA,NA,NA,1,6,6,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,6,31,"HHC",68,32.8351332242,"M",2015,1,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,14,81,"LAR",352,402.047703854417,"F",2015,6,NA,NA,NA,NA,NA,NA,1,4,1,8.7,NA,NA,NA,NA
"shsu",-95.551,30.7233,3,18,"HHC",71,32.8351332242,"M",2015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,9,49,"COB",308,490.71651851997,"M",2015,5,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,2,7,"SSC",81,375.939534544273,"M",2015,2,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,14,80,"SSC",87,375.939534544273,"F",2015,2,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,7,39,"LAR",296,402.047703854417,"F",2015,5,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,7,38,"SLR",317,590.80508068832,"M",2015,2,NA,NA,NA,NA,NA,NA,1,5,1,11.6,NA,NA,NA,NA
"shsu",-95.551,30.7233,12,72,"LAR",353,402.047703854417,"F",2015,5,NA,NA,NA,NA,NA,NA,1,17,1,9.5,NA,NA,NA,NA
"shsu",-95.551,30.7233,14,82,"LAR",357,402.047703854417,"M",2015,2,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,5,25,"COB",361,490.71651851997,"M",2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,2,9,"CWM",121,458.127874708867,"M",2015,4,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,6,32,"LAR",309,402.047703854417,"F",2015,11,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,8,48,"LLELA",376,214.202501196986,"M",2015,4,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,1,3,"QLP",12,427.714806191139,"F",2015,3,NA,NA,NA,NA,NA,NA,1,16,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,3,14,"HHC",107,32.8351332242,"F",2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,7,41,"SSC",87,375.939534544273,"F",2015,2,NA,NA,NA,NA,NA,NA,1,9,1,7.2,NA,NA,NA,NA
"shsu",-95.551,30.7233,4,21,"QLP",40,427.714806191139,"M",2015,1,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,4,20,"COB",293,490.71651851997,"F",2015,6,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA
"shsu",-95.551,30.7233,9,51,"LAR",292,402.047703854417,"F",2015,11,NA,NA,NA,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA
