rcp,model,longitude,latitude,unit,site,transition,season,pr
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1970-1971,ds,349.5806554
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1970-1971,gs,503.8340772
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1971-1972,ds,424.1935526
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1971-1972,gs,572.240236
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1972-1973,ds,283.1613034
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1972-1973,gs,408.6889422
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1973-1974,ds,327.1290365
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1973-1974,gs,396.391701
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1974-1975,ds,287.0967629
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1974-1975,gs,453.2880243
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1975-1976,ds,354.9677645
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1975-1976,gs,541.3370486
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1976-1977,ds,303.8386982
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1976-1977,gs,377.1013735
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1977-1978,ds,302.2258262
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1977-1978,gs,438.1728048
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1978-1979,ds,252.7096838
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1978-1979,gs,322.8617362
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1979-1980,ds,435.1612896
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1979-1980,gs,442.9321497
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1980-1981,ds,232.2580781
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1980-1981,gs,533.4976846
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1981-1982,ds,313.7096563
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1981-1982,gs,469.0990377
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1982-1983,ds,384.7096685
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1982-1983,gs,292.2419477
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1983-1984,ds,370.7741952
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1983-1984,gs,378.7530684
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1984-1985,ds,378.5161104
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1984-1985,gs,376.0621966
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1985-1986,ds,383.9032195
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1985-1986,gs,408.066844
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1986-1987,ds,349.3548403
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1986-1987,gs,450.6105997
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1987-1988,ds,297.1290185
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1987-1988,gs,426.5127991
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1988-1989,ds,401.0000256
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1988-1989,gs,610.4331772
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1989-1990,ds,271.5806621
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1989-1990,gs,365.6451119
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1990-1991,ds,347.0967677
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1990-1991,gs,416.5069507
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1991-1992,ds,285.6774355
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1991-1992,gs,284.7998284
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1992-1993,ds,305.0967514
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1992-1993,gs,496.0990904
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1993-1994,ds,362.4193498
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1993-1994,gs,575.2234518
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1994-1995,ds,383.0322816
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1994-1995,gs,389.9239767
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1995-1996,ds,411.032232
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1995-1996,gs,275.0589369
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1996-1997,ds,446.5161158
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1996-1997,gs,276.4285911
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1997-1998,ds,338.3871034
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1997-1998,gs,225.3894129
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1998-1999,ds,206.3548483
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1998-1999,gs,377.2373213
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1999-2000,ds,308.5161696
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,1999-2000,gs,554.3214653
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2000-2001,ds,388.354824
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2000-2001,gs,344.5760321
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2001-2002,ds,367.7096736
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2001-2002,gs,417.647467
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2002-2003,ds,286.5483994
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2002-2003,gs,616.7788235
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2003-2004,ds,293.6451658
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2003-2004,gs,304.1802124
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2004-2005,ds,403.2258278
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2004-2005,gs,454.8341056
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2005-2006,ds,374.8387104
historical,CESM1-BGC,-97.67283,37.53801,kg m-2 s-1,ninnescah,2005-2006,gs,197.2257984
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1849-1850,gs,206.1014077
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1850-1851,ds,249.548377
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1850-1851,gs,430.0184117
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1851-1852,ds,429.225791
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1851-1852,gs,279.2113364
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1852-1853,ds,267.5806618
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1852-1853,gs,420.6635882
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1853-1854,ds,184.7419384
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1853-1854,gs,322.7788181
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1854-1855,ds,224.5483944
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1854-1855,gs,376.5369007
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1855-1856,ds,222.3225792
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1855-1856,gs,297.4337807
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1856-1857,ds,269.8387085
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1856-1857,gs,501.4239604
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1857-1858,ds,338.2258291
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1857-1858,gs,396.2050796
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1858-1859,ds,334.0322608
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1858-1859,gs,357.6543958
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1859-1860,ds,288.5160954
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1859-1860,gs,482.7952901
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1860-1861,ds,274.0967942
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1860-1861,gs,336.0414574
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1861-1862,ds,335.6129117
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1861-1862,gs,324.6451384
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1862-1863,ds,328.5806342
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1862-1863,gs,430.2534387
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1863-1864,ds,390.7741968
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1863-1864,gs,543.2958619
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1864-1865,ds,312.0322694
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1864-1865,gs,420.1290271
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1865-1866,ds,211.7741993
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1865-1866,gs,472.0737516
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1866-1867,ds,288.9999907
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1866-1867,gs,564.8110793
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1867-1868,ds,393.5483885
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1867-1868,gs,457.3548153
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1868-1869,ds,355.4838576
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1868-1869,gs,353.3916937
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1869-1870,ds,300.8386837
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1869-1870,gs,482.0852557
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1870-1871,ds,330.4193731
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1870-1871,gs,376.0645139
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1871-1872,ds,411.3548323
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1871-1872,gs,240.6696546
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1872-1873,ds,307.6451539
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1872-1873,gs,247.7258225
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1873-1874,ds,170.6451754
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1873-1874,gs,444.5114812
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1874-1875,ds,96.7741992
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1874-1875,gs,427.7718994
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1875-1876,ds,366.5484058
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1875-1876,gs,414.6562938
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1876-1877,ds,507.6774403
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1876-1877,gs,387.4308771
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1877-1878,ds,296.1290197
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1877-1878,gs,445.1036702
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1878-1879,ds,424.8386911
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1878-1879,gs,531.4815531
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1879-1880,ds,219.0967834
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1879-1880,gs,492.010016
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1880-1881,ds,635.0322525
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1880-1881,gs,276.4999956
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1881-1882,ds,391.8387053
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1881-1882,gs,495.610602
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1882-1883,ds,321.129023
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1882-1883,gs,322.5645336
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1883-1884,ds,273.5161163
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1883-1884,gs,573.0155654
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1884-1885,ds,303.9999984
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1884-1885,gs,421.9516152
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1885-1886,ds,263.1935462
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1885-1886,gs,336.7349911
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1886-1887,ds,396.9354845
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1886-1887,gs,404.7258053
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1887-1888,ds,259.8064502
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1887-1888,gs,383.2080166
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1888-1889,ds,413.9677498
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1888-1889,gs,567.1382314
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1889-1890,ds,261.3225681
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1889-1890,gs,382.7649738
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1890-1891,ds,516.3548342
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1890-1891,gs,492.2511394
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1891-1892,ds,306.1612858
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1891-1892,gs,549.5850778
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1892-1893,ds,324.9354787
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1892-1893,gs,489.585235
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1893-1894,ds,216.6128775
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1893-1894,gs,183.108289
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1894-1895,ds,431.4838637
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1894-1895,gs,256.5622201
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1895-1896,ds,296.7419578
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1895-1896,gs,344.2525142
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1896-1897,ds,250.3548518
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1896-1897,gs,381.7488709
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1897-1898,ds,272.4838704
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1897-1898,gs,364.2096908
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1898-1899,ds,472.9354646
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1898-1899,gs,375.2327151
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1899-1900,ds,313.2580522
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1899-1900,gs,652.5968057
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1900-1901,ds,302.8709491
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1900-1901,gs,496.7465409
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1901-1902,ds,243.2903351
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1901-1902,gs,481.8709518
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1902-1903,ds,210.6774179
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1902-1903,gs,371.0644992
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1903-1904,ds,363.6451843
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1903-1904,gs,265.6284827
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1904-1905,ds,245.0322576
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1904-1905,gs,373.9424486
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1905-1906,ds,339.4193622
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1905-1906,gs,410.5921467
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1906-1907,ds,241.741921
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1906-1907,gs,526.7119919
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1907-1908,ds,346.3225891
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1907-1908,gs,236.2202585
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1908-1909,ds,374.4515952
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1908-1909,gs,535.9861731
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1909-1910,ds,272.2258109
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1909-1910,gs,223.8456332
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1910-1911,ds,313.3871078
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1910-1911,gs,553.3686305
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1911-1912,ds,374.1290467
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1911-1912,gs,362.3303716
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1912-1913,ds,247.3225747
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1912-1913,gs,265.2949273
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1913-1914,ds,191.6451706
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1913-1914,gs,281.1175114
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1914-1915,ds,328.354871
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1914-1915,gs,296.6842961
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1915-1916,ds,316.0322698
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1915-1916,gs,356.925471
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1916-1917,ds,445.9354819
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1916-1917,gs,461.8617512
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1917-1918,ds,270.9032429
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1917-1918,gs,274.3133584
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1918-1919,ds,220.9354445
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1918-1919,gs,285.640541
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1919-1920,ds,325.5806534
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1919-1920,gs,322.0878842
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1920-1921,ds,481.354825
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1920-1921,gs,437.8156764
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1921-1922,ds,408.4516083
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1921-1922,gs,241.6820458
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1922-1923,ds,210.387119
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1922-1923,gs,405.3041323
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1923-1924,ds,487.3225939
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1923-1924,gs,411.7786269
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1924-1925,ds,441.4515811
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1924-1925,gs,409.6267475
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1925-1926,ds,353.7741744
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1925-1926,gs,461.1151904
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1926-1927,ds,356.6773958
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1926-1927,gs,453.0507137
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1927-1928,ds,253.6773993
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1927-1928,gs,507.0734188
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1928-1929,ds,368.8709674
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1928-1929,gs,308.4078084
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1929-1930,ds,365.8709606
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1929-1930,gs,355.5115091
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1930-1931,ds,248.7096576
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1930-1931,gs,461.5806565
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1931-1932,ds,360.0645437
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1931-1932,gs,422.1579799
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1932-1933,ds,311.5161504
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1932-1933,gs,410.064514
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1933-1934,ds,228.3548345
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1933-1934,gs,427.2050367
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1934-1935,ds,200.3548349
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1934-1935,gs,414.7626721
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1935-1936,ds,314.5806461
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1935-1936,gs,341.4638514
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1936-1937,ds,156.5483786
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1936-1937,gs,629.3018252
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1937-1938,ds,193.8709728
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1937-1938,gs,489.4308723
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1938-1939,ds,305.0967643
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1938-1939,gs,377.366351
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1939-1940,ds,270.5806685
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1939-1940,gs,449.6696312
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1940-1941,ds,178.8387258
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1940-1941,gs,371.5875674
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1941-1942,ds,338.0322586
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1941-1942,gs,367.7903366
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1942-1943,ds,270.3548534
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1942-1943,gs,531.4401084
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1943-1944,ds,330.8387276
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1943-1944,gs,609.8765789
historical,CMCC-CM,-97.67283,37.53801,kg m-2 s-1,ninnescah,1944-1945,ds,240.1613168
