"location","rcp","model","longitude","latitude","unit","site","transition","season","tas"
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1996-1997","gs",10.1813125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1997-1998","ds",25.3588125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1997-1998","gs",10.780825
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1998-1999","ds",27.7135125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1998-1999","gs",10.61573125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1999-2000","ds",27.4225375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","1999-2000","gs",9.64733749999999
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2000-2001","ds",23.507575
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2000-2001","gs",8.97393750000003
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2001-2002","ds",22.9973625
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2001-2002","gs",6.04135000000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2002-2003","ds",25.605725
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2002-2003","gs",10.83233125
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2003-2004","ds",25.3089375
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2003-2004","gs",8.34606250000002
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2004-2005","ds",23.7062
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2004-2005","gs",10.8879000000001
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2005-2006","ds",24.60325
10,"historical","CESM1-BGC",-94.6997,37.4103,"Degree Kelvin","psu","2005-2006","gs",9.76021666666668
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1849-1850","gs",7.21171000000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1850-1851","ds",23.5929
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1850-1851","gs",8.29975625000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1851-1852","ds",22.84485
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1851-1852","gs",5.87853750000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1852-1853","ds",25.1514625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1852-1853","gs",8.58386250000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1853-1854","ds",24.3479
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1853-1854","gs",8.93932500000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1854-1855","ds",24.530575
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1854-1855","gs",8.66156875000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1855-1856","ds",25.5040125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1855-1856","gs",8.78923125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1856-1857","ds",26.058375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1856-1857","gs",8.59503749999999
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1857-1858","ds",23.8978125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1857-1858","gs",7.52515000000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1858-1859","ds",23.4475
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1858-1859","gs",10.1850125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1859-1860","ds",24.26445
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1859-1860","gs",8.91062500000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1860-1861","ds",24.3615625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1860-1861","gs",10.91963125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1861-1862","ds",23.092225
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1861-1862","gs",9.30285000000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1862-1863","ds",25.0414625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1862-1863","gs",8.52620625000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1863-1864","ds",22.9614
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1863-1864","gs",7.69890624999999
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1864-1865","ds",23.009575
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1864-1865","gs",8.13276250000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1865-1866","ds",23.0091125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1865-1866","gs",8.98048125000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1866-1867","ds",23.6172625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1866-1867","gs",7.79554375000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1867-1868","ds",23.6692625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1867-1868","gs",5.95493125000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1868-1869","ds",24.3625500000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1868-1869","gs",9.08011875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1869-1870","ds",24.1665125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1869-1870","gs",8.95357500000006
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1870-1871","ds",23.6001375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1870-1871","gs",8.89400625000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1871-1872","ds",23.589025
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1871-1872","gs",9.41944375000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1872-1873","ds",25.1530750000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1872-1873","gs",8.77294375000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1873-1874","ds",24.9405125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1873-1874","gs",10.51945625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1874-1875","ds",26.72835
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1874-1875","gs",8.00205000000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1875-1876","ds",24.046975
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1875-1876","gs",8.77730000000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1876-1877","ds",24.336475
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1876-1877","gs",7.08905625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1877-1878","ds",24.41655
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1877-1878","gs",9.43504374999998
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1878-1879","ds",23.2528375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1878-1879","gs",7.53311250000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1879-1880","ds",24.3979875000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1879-1880","gs",8.44754375000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1880-1881","ds",22.8303125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1880-1881","gs",7.49436250000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1881-1882","ds",24.141275
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1881-1882","gs",8.59770625000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1882-1883","ds",24.2160375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1882-1883","gs",10.20199375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1883-1884","ds",24.1527625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1883-1884","gs",8.55214375000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1884-1885","ds",25.2041625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1884-1885","gs",9.4353375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1885-1886","ds",24.9711
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1885-1886","gs",9.23980625000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1886-1887","ds",23.8005625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1886-1887","gs",7.90016250000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1887-1888","ds",23.76775
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1887-1888","gs",7.4588
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1888-1889","ds",23.9809875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1888-1889","gs",7.38090625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1889-1890","ds",24.014325
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1889-1890","gs",7.63963749999999
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1890-1891","ds",22.724525
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1890-1891","gs",6.69798750000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1891-1892","ds",24.2614
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1891-1892","gs",7.7433125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1892-1893","ds",23.4006625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1892-1893","gs",7.00968750000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1893-1894","ds",23.9285875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1893-1894","gs",10.76043125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1894-1895","ds",24.363075
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1894-1895","gs",8.73539375000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1895-1896","ds",24.1119125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1895-1896","gs",9.90843125000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1896-1897","ds",22.82705
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1896-1897","gs",6.81088125000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1897-1898","ds",24.6253125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1897-1898","gs",8.17360000000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1898-1899","ds",23.3269875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1898-1899","gs",8.07661875000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1899-1900","ds",24.549275
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1899-1900","gs",7.05075000000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1900-1901","ds",25.288875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1900-1901","gs",8.49218125000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1901-1902","ds",24.7083375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1901-1902","gs",8.79106875000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1902-1903","ds",24.7692125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1902-1903","gs",8.57883750000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1903-1904","ds",23.3264125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1903-1904","gs",8.55062500000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1904-1905","ds",23.9730625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1904-1905","gs",9.77846875000006
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1905-1906","ds",24.0389875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1905-1906","gs",7.20486250000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1906-1907","ds",22.7136
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1906-1907","gs",8.20513750000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1907-1908","ds",24.909825
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1907-1908","gs",9.86426875000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1908-1909","ds",24.72725
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1908-1909","gs",7.8207625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1909-1910","ds",23.1877500000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1909-1910","gs",8.35514375000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1910-1911","ds",23.3136
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1910-1911","gs",7.79500625000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1911-1912","ds",23.8067375000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1911-1912","gs",8.04173125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1912-1913","ds",24.6529125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1912-1913","gs",7.08068125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1913-1914","ds",24.3849375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1913-1914","gs",8.71722500000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1914-1915","ds",24.245225
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1914-1915","gs",6.80075625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1915-1916","ds",24.7882375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1915-1916","gs",8.86095625000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1916-1917","ds",25.00145
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1916-1917","gs",9.48208125000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1917-1918","ds",24.2285875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1917-1918","gs",10.4334625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1918-1919","ds",25.7858125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1918-1919","gs",8.56240000000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1919-1920","ds",23.5846875
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1919-1920","gs",9.97370000000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1920-1921","ds",22.2587375000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1920-1921","gs",7.25944375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1921-1922","ds",23.173075
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1921-1922","gs",9.0607
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1922-1923","ds",24.3435125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1922-1923","gs",9.88054375000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1923-1924","ds",23.1546125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1923-1924","gs",7.96796875000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1924-1925","ds",23.0912625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1924-1925","gs",7.99413125000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1925-1926","ds",23.1646125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1925-1926","gs",7.56006875000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1926-1927","ds",24.7128
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1926-1927","gs",8.40960000000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1927-1928","ds",24.9407625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1927-1928","gs",9.2403625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1928-1929","ds",23.4858125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1928-1929","gs",7.44976875000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1929-1930","ds",22.9865625
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1929-1930","gs",9.20364375000003
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1930-1931","ds",25.8561125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1930-1931","gs",8.25468750000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1931-1932","ds",22.1932625000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1931-1932","gs",7.03451250000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1932-1933","ds",23.2778750000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1932-1933","gs",8.02528749999999
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1933-1934","ds",23.278125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1933-1934","gs",8.02601250000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1934-1935","ds",23.2481125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1934-1935","gs",7.13968125000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1935-1936","ds",25.6333
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1935-1936","gs",7.02858750000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1936-1937","ds",25.5479375
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1936-1937","gs",6.15826874999999
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1937-1938","ds",24.702125
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1937-1938","gs",9.21058125000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1938-1939","ds",25.401525
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1938-1939","gs",8.16126250000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1939-1940","ds",24.3958
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1939-1940","gs",9.05558125000005
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1940-1941","ds",25.8927
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1940-1941","gs",8.80951250000004
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1941-1942","ds",25.0865
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1941-1942","gs",6.79120625000002
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1942-1943","ds",24.524725
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1942-1943","gs",7.47069375000001
10,"historical","CMCC-CM",-94.6997,37.4103,"Degree Kelvin","psu","1943-1944","ds",24.8030875000001
